id;name;title;theme;organization_id;organization_name;organization_uf;organization_municipio;organization_title;maintainer;periodicity;created_date;update_date;count_files;count_downloads;count_followers;description;url
ff9a6032-1a0d-4aa6-bdee-419d2dada02a;cirurgias-suspensas-meac;Cirurgias suspensas MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Setor de Regulação;semestral;29/01/2024 14:26:26;26/04/2024 16:14:31;1;8;0;Taxa de suspensão de cirurgias;https://dados.gov.br/dados/conjuntos-dados/cirurgias-suspensas-meac
c9f4da42-1429-40a7-b2a7-068b4c32c496;permanencia-hospitalar-meac;Permanência hospitalar MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Setor de Regulação;semestral;29/01/2024 14:28:12;26/04/2024 16:14:53;1;8;0;Média de permanência;https://dados.gov.br/dados/conjuntos-dados/permanencia-hospitalar-meac
0302409f-8985-4cd1-ba3d-3f31cba5d55d;empregados-publicos-clt-meac;Empregados públicos CLT MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Divisão de Gestão de Pessoas;semestral;29/01/2024 14:35:54;26/04/2024 16:15:49;1;12;0;Relação de empregados públicos com vínculo CLT;https://dados.gov.br/dados/conjuntos-dados/empregados-publicos-clt-meac
3d97e739-5736-4447-8c34-32efd5ca8bd1;atendimento-na-internacao-da-equipe-multiprofissional-meac;Atendimento na internação da Equipe Multiprofissional MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Setor de Regulação;semestral;26/01/2024 13:26:02;26/04/2024 16:16:47;1;3;0;Número de atendimentos na internação;https://dados.gov.br/dados/conjuntos-dados/atendimento-na-internacao-da-equipe-multiprofissional-meac
a3e5b248-3b83-4eef-966b-1a4d8e6a81da;atendimento-de-enfermagem-meac;Atendimento de Enfermagem MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Setor de Regulação;semestral;26/01/2024 13:23:40;26/04/2024 16:17:09;1;4;0;Número de atendimentos da enfermagem - ambulatório e emergência;https://dados.gov.br/dados/conjuntos-dados/atendimento-de-enfermagem-meac
45284f7b-2eaa-4f8b-891b-d22cd35912bb;cirurgias-em-mastologia-meac;Cirurgias em mastologia MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Setor de Regulação;semestral;26/01/2024 13:30:58;26/04/2024 16:18:08;1;0;0;Número de cirurgias em mastologia;https://dados.gov.br/dados/conjuntos-dados/cirurgias-em-mastologia-meac
c53fdd27-36b4-4dec-9078-a6490109eab4;cirurgias-em-recem-nascidos-meac;Cirurgias em recém-nascidos MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Setor de Regulação;semestral;26/01/2024 13:33:09;26/04/2024 16:18:28;1;6;0;Número de cirurgias em recém-nascidos;https://dados.gov.br/dados/conjuntos-dados/cirurgias-em-recem-nascidos-meac
163aae4a-03a8-4b13-885b-3d1813ad70d8;servidores-rju-meac;Servidores RJU MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Divisão de Gestão de Pessoas;semestral;29/01/2024 14:34:00;26/04/2024 16:18:46;1;2;0;Relação de servidores vínculo RJU;https://dados.gov.br/dados/conjuntos-dados/servidores-rju-meac
ad9be4b2-9fdc-49d3-b919-b1240254f9db;exames-no-banco-de-leite-humano-meac;Exames no Banco de Leite Humano MEAC;Saúde;17af2f3b-46a1-4d41-a6f0-00d693b6bf79;maternidade-escola-assis-chateaubriand-da-universidade-federal-do-ceara-ch-ufc;;;Maternidade Escola Assis Chateaubriand da Universidade Federal do Ceará (CH-UFC);Setor de Regulação;semestral;29/01/2024 14:22:28;26/04/2024 16:19:03;1;3;0;Número de exames realizados no Banco de Leite Humano;https://dados.gov.br/dados/conjuntos-dados/exames-no-banco-de-leite-humano-meac
0d306eff-8ab8-4083-8077-ec018bbfc3ef;base-de-escolas-que-aderiram-ao-programa-brasil-na-escola;Base de escolas que aderiram ao Programa Brasil na Escola;Educação;9bce2b20-68f1-4946-9f15-216cd5d169d1;ministerio-da-educacao-mec;DF;Brasília;Ministério da Educação - MEC;Secretaria de Educação Básica;semestral;30/04/2024 20:13:09;30/04/2024 17:13:09;4;85;0;A base de dados contém informações sobre as escolas contempladas no âmbito do Programa Brasil na Escola. Os dados que serão disponibilizados referem se à quantidade de escolas que aderiram ao programa, por UF, à quantidade de matrículas (estudantes) abrangidas (podendo ser totalizadas por UF) e aos recursos financeiros repassados às escolas participantes, podendo, também, ser totalizados por UF.;https://dados.gov.br/dados/conjuntos-dados/base-de-escolas-que-aderiram-ao-programa-brasil-na-escola
6dc3aef4-b039-4f65-9492-f109a08c8c8f;assistencia-estudantil---ufob;Assistência estudantil - UFOB;Educação;89963392-e072-4826-97f7-9a14d3c9f2be;universidade-federal-do-oeste-da-bahia;BA;;Universidade Federal do Oeste da Bahia;PROAE;semestral;31/08/2018 14:47:26;07/05/2024 17:26:01;54;33;0;Relação nominal dos estudantes beneficiários do Programa Nacional de Assistência Estudantil (PNAES).;https://dados.gov.br/dados/conjuntos-dados/assistencia-estudantil---ufob
828f2684-3212-4d4a-a249-45acd3854f5b;projetos-de-extensao-aprovados;Projetos de extensão aprovados;Ciência, Informação e Comunicação;89963392-e072-4826-97f7-9a14d3c9f2be;universidade-federal-do-oeste-da-bahia;BA;;Universidade Federal do Oeste da Bahia;Daniela Calado;semestral;06/12/2018 20:15:04;07/05/2024 18:32:49;13;9;0;Relação dos projetos de extensão aprovados, com dados sobre sua situação (executado ou não) e nome dos proponentes. ;https://dados.gov.br/dados/conjuntos-dados/projetos-de-extensao-aprovados
ecc021e4-dcf6-41e3-a928-54506fd3bdaa;estudantes-com-matricula-trancada;Estudantes com matrícula trancada;Educação;89963392-e072-4826-97f7-9a14d3c9f2be;universidade-federal-do-oeste-da-bahia;BA;;Universidade Federal do Oeste da Bahia;Secretaria Academica;semestral;03/10/2018 21:29:49;20/05/2024 16:08:21;9;28;0;Relação nominal de estudantes da UFOB com matrícula trancada;https://dados.gov.br/dados/conjuntos-dados/estudantes-com-matricula-trancada
9148a21d-6d79-4d31-b235-d9244daf5aa7;bolsistas-e-voluntarios-do-programa-de-monitoria;Bolsistas e voluntários do Programa de Monitoria;Educação;89963392-e072-4826-97f7-9a14d3c9f2be;universidade-federal-do-oeste-da-bahia;BA;;Universidade Federal do Oeste da Bahia;Pró-reitoria de Graduação;semestral;30/08/2018 19:47:45;20/05/2024 16:10:33;8;7;0;Relação nominal dos estudantes participantes do Programa de Monitoria de Ensino da UFOB, com nome do projeto e orientador.;https://dados.gov.br/dados/conjuntos-dados/bolsistas-e-voluntarios-do-programa-de-monitoria
b8e6ba14-c14a-40db-92f0-66813a54fd04;convenios-do-programa-calha-norte---vertente-civil---md;Convênios do Programa Calha Norte - Vertente Civil - MD;Defesa Nacional;6e79a7e1-fbbb-4e9e-8b21-552bcaa6e703;ministerio-da-defesa-md;;;Ministério da Defesa - MD;Manuella Feitosa;semestral;27/07/2017 14:01:08;28/05/2024 09:17:57;2;80;1;"Dados referentes aos Convênios do Departamento Programa Calha Norte em sua vertente civil.

Informações sobre as celebrações de convênios realizadas entre o MD e os Estados/Municípios da região atendida pelo Programa Calha Norte.";https://dados.gov.br/dados/conjuntos-dados/convenios-do-programa-calha-norte---vertente-civil---md
16605ed5-b0e1-4a11-97bb-3dac8254deb3;programa-calha-norte---vertente-militar---md;Programa Calha Norte - Vertente Militar - MD;Defesa Nacional;6e79a7e1-fbbb-4e9e-8b21-552bcaa6e703;ministerio-da-defesa-md;;;Ministério da Defesa - MD;Manuella Feitosa;semestral;07/07/2017 13:42:17;28/05/2024 09:19:06;2;60;1;Dados referentes aos repasses financeiros do Departamento Programa Calha Norte em sua vertente militar.;https://dados.gov.br/dados/conjuntos-dados/programa-calha-norte---vertente-militar---md
18e93d56-c927-4bdf-8be2-37cc4cab15d9;regimes-especiais-de-direcao-tecnica;Regimes Especiais de Direção Técnica;Ciência, Informação e Comunicação;3d6aab5a-3179-4c4a-b84a-59e0d54d1c1a;agencia-nacional-de-saude-suplementar;;;Agência Nacional de Saúde Suplementar;Diretoria de Desenvolvimento Setorial;semestral;02/07/2021 21:21:33;07/06/2024 17:16:50;2;384;0;Conjunto de dados contendo a relação das operadoras de planos de saúde nas quais foi instaurado o regime especial de Direção Técnica pela ANS.;https://dados.gov.br/dados/conjuntos-dados/regimes-especiais-de-direcao-tecnica
3dde6f9b-6390-45b2-8dca-44520b82da50;destinacoes-de-mercadorias-apreendidas;Destinações de Mercadorias Apreendidas;Ciência, Informação e Comunicação;97bc0c8b-a7bf-49e0-a311-4db4ad897a10;ministerio-da-fazenda;DF;Brasília;Ministério da Fazenda;RFB/Sucor/Copol/Comap;semestral;20/12/2021 19:44:46;10/06/2024 15:32:48;4;4958;37;"A gestão de mercadorias apreendidas compreende o controle, o gerenciamento, a guarda e a destinação de produtos abandonados, entregues à Fazenda Nacional ou objeto de pena de perdimento, administrados pela Secretaria Especial de Receita Federal do Brasil (RFB). Conforme previsto no artigo 29, item II, do Decreto-lei nº 1455, de 7 de abril  de 1976, atualmente regulamentado pelo Decreto nº 6.759, de 5 de fevereiro de 2009 e pela Portaria MF n° 282, de 09 de junho de 2011, a destinação de mercadorias apreendidas, pode ocorrer nas seguintes  modalidades:

- Destruição;
- Leilão e
- Doação e incorporação.

O primeiro conjunto de dados traz informações sobre a destruição de cigarros apreendidos pela RFB. De acordo com a legislação vigente, devem ser destruídos artigos como cigarros e demais derivados do tabaco, simulacros de armas de fogo, produtos falsificados e que ferem os direitos autorais, dentre outros. A destruição ou inutilização de mercadorias apreendidas é efetuada por meio de procedimento que descaracterize os produtos, tornando-os impróprios para os fins a que se destinavam originalmente ou retirando a sua atratividade comercial nos termos da Portaria RFB n° 200/2022.

A segunda base de dados trata de informações relevantes dos leilões de mercadorias apreendidas pela RFB. Conforme dispõem a Lei nº 8.666/93 e a Lei n° 14.133/2021,  leilão é a modalidade de licitação a ser adotada entre quaisquer interessados para a venda de produtos legalmente apreendidos a quem oferecer maior lance, igual ou superior ao valor da avaliação.";https://dados.gov.br/dados/conjuntos-dados/destinacoes-de-mercadorias-apreendidas
33ec9201-6808-46c5-be4e-f586d8134efe;repositorio-de-produtos-de-consultoria-referente-a-projetos-de-cooperacao-tecnica-internacional;Repositório de produtos de consultoria referente a projetos de cooperação técnica internacional;Proteção Social;c4591604-2071-4f13-a2a0-6bd57ffebbcb;ministerio-dos-direitos-humanos-e-da-cidadania;DF;Brasília;Ministério dos Direitos Humanos e da Cidadania;Coordenação-Geral de Cooperação Internacional;semestral;29/04/2024 18:36:01;12/06/2024 09:52:34;2;36;0;Dados sobre contratações de Pessoa Física, Pessoa Jurídica ou Carta Acordo realizadas no âmbito dos projetos de Cooperação Internacional, firmados entre o MDHC e os Organismos Internacionais;https://dados.gov.br/dados/conjuntos-dados/repositorio-de-produtos-de-consultoria-referente-a-projetos-de-cooperacao-tecnica-internacional
c788bf96-df13-438d-847b-c9b6d90513dd;acao-de-desenvolvimento-de-pessoas;Ação de Desenvolvimento de Pessoas;Administração;894b1654-f94a-471d-a5c7-5de58096fd27;ministerio-da-ciencia-tecnologia-e-inovacoes-mcti;DF;Brasília;Ministério da Ciência, Tecnologia e Inovações - MCTI;Departamento de Administração - DAD;semestral;05/08/2021 17:40:06;12/06/2024 16:24:43;2;110;0;"Consolidação dos dados de execução das ações de desenvolvimento realizadas no âmbito do MCTI e de suas Unidades de Pesquisas a partir do ano de 2019.

_Fonte de Dados_: 
Coordenação de Geral de Recursos Humanos";https://dados.gov.br/dados/conjuntos-dados/acao-de-desenvolvimento-de-pessoas
d3f02f76-2331-4c22-9ef0-2f636c46288e;disciplinas-dos-cursos-ofertados-pelo-cefores;Disciplinas dos cursos ofertados pelo Cefores;Educação;f8cf877e-a8ee-4f95-be4e-7538fd88425d;universidade-federal-do-triangulo-mineiro-uftm;;;Universidade Federal do Triângulo Mineiro - UFTM;Centro de Educação Profissional;semestral;29/06/2018 18:08:13;19/06/2024 13:24:28;24;8;0;Dados relativos às disciplinas dos cursos ofertados pelo Cefores;https://dados.gov.br/dados/conjuntos-dados/disciplinas-dos-cursos-ofertados-pelo-cefores
8dec47b5-cc99-4a49-820d-cb4da484bff0;painel-de-precificacao;Painel de Precificação;Economia e Finanças;3d6aab5a-3179-4c4a-b84a-59e0d54d1c1a;agencia-nacional-de-saude-suplementar;;;Agência Nacional de Saúde Suplementar;Diretoria de Desenvolvimento Setorial;semestral;01/03/2021 21:53:24;24/06/2024 13:45:32;2;1244;5;"Série histórica mensal dos últimos 5 anos do Valor Comercial da Mensalidade e dados relacionados aos componentes do valor comercial nos planos de saúde regulamentados pela ANS e com formação de preço pré-estabelecida. Esses dados são utilizados na elaboração do Painel de Precificação publicado no site da ANS em https://www.gov.br/ans/pt-br/acesso-a-informacao/perfil-do-setor/dados-e-indicadores-do-setor , sob o item “Painéis Dinâmicos”.
 
Os valores estão em preços correntes nominais e, portanto, não são deflacionados ao longo do período.
 
O Valor Comercial de um plano pode apresentar diferenças em relação aos preços de comercialização praticados nas tabelas de venda utilizadas pelas operadoras. Os preços efetivamente praticados para a contratação dos produtos devem estar dentro dos limites de comercialização estabelecidos em normativo, quais sejam:
Limite máximo: 30% acima do Valor Comercial;
Limite mínimo: o maior valor entre o valor da despesa assistencial estimada e o limiar de 30% abaixo do Valor Comercial;
 
Este conjunto de dados disponibiliza informações por plano, por Nota Técnica vigente e por faixa etária para cada mês dos últimos 5 anos.
 
O Painel de Precificação também disponibiliza o valor comercial por município para os planos em comercialização ao fim do mês de dezembro de cada ano. As informações por município podem ser encontradas no conjunto de dados “Valor Comercial por Município (NTRP)” publicado no Portal de Dados Abertos da ANS. Link:  https://dados.gov.br/dataset/valor-comercial-medio-por-municipio-ntrp
";https://dados.gov.br/dados/conjuntos-dados/painel-de-precificacao
9bfe87d1-fe4c-4f40-8658-ed75d635a7ea;punicoes-disciplinares-de-militares-de-carreira;Punições disciplinares de militares de carreira;Defesa Nacional;0670e150-cff5-476b-a618-0537a848b7ed;exercito-brasileiro;DF;Brasília;exercito-brasileiro;Departamento-Geral do Pessoal (DGP);semestral;09/05/2024 15:40:30;01/07/2024 16:30:28;3;484;0;Quantitativo de punições disciplinares aplicadas a militares de carreira do Exército Brasileiro por semestre em todo o país.;https://dados.gov.br/dados/conjuntos-dados/punicoes-disciplinares-de-militares-de-carreira
c8064a2e-2a4d-480e-ac4f-d8fa8a9f59ea;resultados-de-processos-seletivos-para-programas-formato-bootcamp;Resultados de processos seletivos para programas formato Bootcamp;Educação;7120cde5-9af9-42bf-87c4-e41aae7016a6;fundacao-escola-nacional-de-administracao-publica;DF;;Fundação Escola Nacional de Administração Pública;DEX;semestral;04/11/2022 18:17:54;03/07/2024 16:14:54;6;41;0;Listagem de resultado dos programas formato Bootcamp em andamento (programa de treinamento técnico imersivo e intensivo, que nsina as habilidades de programação mais relevantes para profissionais dos setores público e privado).;https://dados.gov.br/dados/conjuntos-dados/resultados-de-processos-seletivos-para-programas-formato-bootcamp
f0ddd079-46da-40c1-8953-4fa94da4fba6;dissertacoes-de-mestrado-e-projetos-de-intervencao-disponiveis;Dissertações de mestrado e projetos de intervenção disponíveis;Educação;7120cde5-9af9-42bf-87c4-e41aae7016a6;fundacao-escola-nacional-de-administracao-publica;DF;;Fundação Escola Nacional de Administração Pública;GNOVA e DAE;semestral;09/03/2023 13:52:33;04/07/2024 16:18:52;5;55;0;Relação das dissertações de mestrado produzidas pela Enap e disponíveis no Repositório da Escola.;https://dados.gov.br/dados/conjuntos-dados/dissertacoes-de-mestrado-e-projetos-de-intervencao-disponiveis
f739f038-be66-4072-a5e2-e2de17baf3b0;acordos-de-cooperao-tcnica-acts;Acordos de Cooperação Técnica (ACTs);Comunicações;7120cde5-9af9-42bf-87c4-e41aae7016a6;fundacao-escola-nacional-de-administracao-publica;DF;;Fundação Escola Nacional de Administração Pública;GNOVA;semestral;11/02/2019 16:53:16;11/07/2024 13:24:42;7;70;0;"Lista os Acordos de Cooperação Técnicas firmados com pela Enap.
";https://dados.gov.br/dados/conjuntos-dados/acordos-de-cooperao-tcnica-acts
e5ed59e0-8b6a-4aa3-bd06-7141e7c79a15;colecao-inovacao-na-pratica;Coleção Inovação na Prática;Administração;7120cde5-9af9-42bf-87c4-e41aae7016a6;fundacao-escola-nacional-de-administracao-publica;DF;;Fundação Escola Nacional de Administração Pública;GNOVA;semestral;23/05/2024 19:01:42;12/07/2024 11:03:03;2;12;0;Disponibilização dos livros da coleção Inovação na Prática.;https://dados.gov.br/dados/conjuntos-dados/colecao-inovacao-na-pratica
8d5a3f48-ca5a-4978-bf65-34dccc09dcd4;remoc---sistema-de-concursos-de-remocao;REMOC - Sistema de Concursos de Remoção;Segurança e Ordem Pública;800a04d7-ca7c-49b3-940f-e83327724b3e;policia-federal;DF;Brasília;Polícia Federal;DIGED/CGTI/DTI/PF;semestral;30/06/2023 19:46:55;19/07/2024 12:58:17;1;85;0;Contém dados dos servidores, documentação suporte acerca da pontuação para fins de remoção, as opções de lotação dos servidores e os resultados dos concursos de remoção.;https://dados.gov.br/dados/conjuntos-dados/remoc---sistema-de-concursos-de-remocao
95a56780-0f6d-405a-9d3d-88dc06ca12cd;contratos-de-docencia---inexigibilidade-gecc-e-valores;Contratos de docência - Inexigibilidade, GECC e valores;Administração;7120cde5-9af9-42bf-87c4-e41aae7016a6;fundacao-escola-nacional-de-administracao-publica;DF;;Fundação Escola Nacional de Administração Pública;Sebastião Santos;semestral;20/07/2022 13:30:23;22/07/2024 15:35:50;6;41;0;"Lista de contratações de profissionais, por GECC (Gratificação por Encargo de Curso ou Concurso) e Inexigibilidade, que atuam como docentes dos cursos oferecidos pela Escola.

""Art. 2º A GECC é devida ao servidor pelo desempenho eventual das seguintes atividades:
I - atuar como instrutor em curso de formação, de desenvolvimento ou de treinamento regularmente instituído no âmbito da administração pública federal;

(...);

Parágrafo único Para fins do disposto no inciso I docaput, considera-se como instrutoria o exercício das seguintes atividades, na modalidade presencial ou à distância:

I - ministração de aulas; II - desenho instrucional; III - orientação de trabalho de conclusão de curso de pós-graduação; IV - tutoria; V - monitoria; VI - orientação para liderança; e VII - mentoria.""

DECRETO Nº 11.069, DE 10 DE MAIO DE 2022";https://dados.gov.br/dados/conjuntos-dados/contratos-de-docencia---inexigibilidade-gecc-e-valores
dccdbc9c-ccdc-4e4e-9561-9c372d2fd9c0;bolsas-e-auxilios---ensino;Bolsas e auxílios - Ensino;Educação;37f904a5-16f4-49ac-8ce5-007d44d2bd5b;fundacao-universidade-federal-de-roraima;RR;Boa Vista;Fundação Universidade Federal de Roraima;Pró-reitoria de Ensino e Graduação (PROEG);semestral;31/01/2024 15:02:53;23/07/2024 09:44:53;3;62;0;"Lista de principais dados de bolsas e auxílios, programas relacionados, beneficiados e valores. Bolsas de programas de ensino da UFRR, a partir do ano 2022.
CLIQUE EM ""RECURSOS"" PARA ACESSAR OS DADOS.";https://dados.gov.br/dados/conjuntos-dados/bolsas-e-auxilios---ensino
611a7f89-abeb-494f-936b-057ab1407189;bolsas-e-auxilios---assistencia-estudantil;Bolsas e auxílios - assistência estudantil;Educação;37f904a5-16f4-49ac-8ce5-007d44d2bd5b;fundacao-universidade-federal-de-roraima;RR;Boa Vista;Fundação Universidade Federal de Roraima;Diretoria de Assuntos Estudantis;semestral;12/04/2024 19:21:52;23/07/2024 10:21:01;2;20;0;"Lista de principais dados de bolsas e auxílios, programas relacionados, beneficiados e valores. Lista de estudantes beneficiados com auxílios pagos pelo programa PNAES (Plano Nacional de Assistência Estudantil) na UFRR, em cada ano, independentemente da duração do auxílio. CLIQUE EM ""RECURSOS"" PARA ACESSAR OS DADOS. A cada ano, novo recurso deve ser criado, com ano no nome.";https://dados.gov.br/dados/conjuntos-dados/bolsas-e-auxilios---assistencia-estudantil
66791be4-bf66-47bf-a8c5-311f684b2010;dados-de-publicacoes-da-editora-ufrr;Dados de publicações da Editora UFRR;Comunicações;37f904a5-16f4-49ac-8ce5-007d44d2bd5b;fundacao-universidade-federal-de-roraima;RR;Boa Vista;Fundação Universidade Federal de Roraima;Editora da UFRR;semestral;31/01/2024 19:57:59;23/07/2024 11:03:00;2;19;0;"Lista de dados de publicações da Editora UFRR.
CLIQUE EM ""RECURSOS"" PARA ACESSAR OS DADOS.";https://dados.gov.br/dados/conjuntos-dados/dados-de-publicacoes-da-editora-ufrr
4c3ab0d9-ee6d-46e8-9670-4e3c8a65f4a5;edificacoes-ufrr;Edificações UFRR;Habitação;37f904a5-16f4-49ac-8ce5-007d44d2bd5b;fundacao-universidade-federal-de-roraima;RR;Boa Vista;Fundação Universidade Federal de Roraima;Pró-reitoria de Infraestrutura (PROINFRA);semestral;31/01/2024 20:03:59;23/07/2024 11:04:22;2;39;0;"Lista de todos os dados que descrevam a infraestrutura por edificação.
CLIQUE EM ""RECURSOS"" PARA ACESSAR OS DADOS.";https://dados.gov.br/dados/conjuntos-dados/edificacoes-ufrr
3d6f185a-fa6e-4697-ad59-d8feb6c52742;obras-unifap;Obras UNIFAP;Administração;636df1ac-5024-44b0-a31d-7c0ce990e131;fundacao-universidade-federal-do-amapa;AP;Macapá;Fundação Universidade Federal do Amapá;Prefeitura;semestral;30/06/2024 23:09:02;23/07/2024 11:10:13;1;10;0;Relação de obras em execução e paralisadas da Universidade Federal do Amapá - UNIFAP;https://dados.gov.br/dados/conjuntos-dados/obras-unifap
588c659b-585d-495e-92c8-9fa85da2d127;funcionarios-terceirizados-ufrr;Funcionários terceirizados UFRR;Comércio e Serviços;37f904a5-16f4-49ac-8ce5-007d44d2bd5b;fundacao-universidade-federal-de-roraima;RR;Boa Vista;Fundação Universidade Federal de Roraima;Coordenação de Terceirização;semestral;31/01/2024 19:19:22;23/07/2024 11:18:27;3;57;0;"Lista de dados funcionais dos funcionários de empresa terceirizada.
CLIQUE EM ""RECURSOS"" PARA ACESSAR OS DADOS.";https://dados.gov.br/dados/conjuntos-dados/funcionarios-terceirizados-ufrr
492ce03d-1df7-4256-aa74-6bbe79131220;revalidacoes-de-diplomas-de-graduacao-ufrr;Revalidações de diplomas de graduação UFRR;Educação;37f904a5-16f4-49ac-8ce5-007d44d2bd5b;fundacao-universidade-federal-de-roraima;RR;Boa Vista;Fundação Universidade Federal de Roraima;Pró-reitoria de Ensino e Graduação (PROEG);semestral;31/01/2024 14:57:12;23/07/2024 12:17:48;2;22;0;"Dados de pedidos de revalidação de diplomas de graduação, a partir do ano 2017, com decisão final. 
CLIQUE EM ""RECURSOS"" PARA ACESSAR OS DADOS.";https://dados.gov.br/dados/conjuntos-dados/revalidacoes-de-diplomas-de-graduacao-ufrr
8f6b4458-f30b-4773-9009-7a38131a8112;sindicancias-e-processos-administrativos-ufrr;Sindicâncias e processos administrativos UFRR;Trabalho;37f904a5-16f4-49ac-8ce5-007d44d2bd5b;fundacao-universidade-federal-de-roraima;RR;Boa Vista;Fundação Universidade Federal de Roraima;Pró-reitoria de Gestão de Pessoas;semestral;31/01/2024 19:31:43;23/07/2024 12:19:42;2;36;0;"Lista de dados sobre sindicâncias e processos administrativos da UFRR.
CLIQUE EM ""RECURSOS"" PARA ACESSAR OS DADOS.";https://dados.gov.br/dados/conjuntos-dados/sindicancias-e-processos-administrativos-ufrr
bc2658bf-9b5b-4553-8061-1ecfdc319f9d;tratamento-de-manifestacoes-ufrr;Tratamento de manifestações UFRR;Comunicações;37f904a5-16f4-49ac-8ce5-007d44d2bd5b;fundacao-universidade-federal-de-roraima;RR;Boa Vista;Fundação Universidade Federal de Roraima;Ouvidoria;semestral;31/01/2024 19:51:54;23/07/2024 12:22:01;2;28;0;"Lista de dados sobre tratamento de denúncias por data de recebimento (contempla todos os tipos de manifestações), a partir do ano 2023.
CLIQUE EM ""RECURSOS"" PARA ACESSAR OS DADOS.";https://dados.gov.br/dados/conjuntos-dados/tratamento-de-manifestacoes-ufrr
69552778-f1fa-420c-86cb-132ddc450a03;07-transfusoes-de-hemocomponentes;07. Transfusões de Hemocomponentes;Saúde;5037b68e-8cee-4fa2-8efa-ca7eb8aec3d2;ebserh-filial-hospital-universitario-onofre-lopes;RN;Natal;EBSERH - Filial Hospital Universitário Onofre Lopes;Setor de Apoio Terapêutico ;semestral;30/01/2024 18:31:58;23/07/2024 13:38:28;4;6;0;Número de transfusões de hemocomponentes realizadas.;https://dados.gov.br/dados/conjuntos-dados/07-transfusoes-de-hemocomponentes
005d8318-5e6f-4e45-906d-35188b2424f2;14-dispensas-de-licitacoes;14. Dispensas de Licitações;Economia e Finanças;5037b68e-8cee-4fa2-8efa-ca7eb8aec3d2;ebserh-filial-hospital-universitario-onofre-lopes;RN;Natal;EBSERH - Filial Hospital Universitário Onofre Lopes;Unidade de Compras e Licitações;semestral;30/01/2024 18:52:32;23/07/2024 13:46:01;4;4;0;Relação de processos de dispensas de licitações realizadas.;https://dados.gov.br/dados/conjuntos-dados/14-dispensas-de-licitacoes
f37b1bea-bdf6-4111-b7b0-1ca7d49a70b9;20-diarias-e-passagens;20. Diárias e Passagens;Economia e Finanças;5037b68e-8cee-4fa2-8efa-ca7eb8aec3d2;ebserh-filial-hospital-universitario-onofre-lopes;RN;Natal;EBSERH - Filial Hospital Universitário Onofre Lopes;Unidade de Serviços Gerais;semestral;30/01/2024 19:18:16;23/07/2024 14:11:31;4;15;0;Conjunto de informações sobre diárias e passagens pagas a servidores/empregados públicos em viagens a trabalho no interesse da Administração do Huol-UFRN/Ebserh.;https://dados.gov.br/dados/conjuntos-dados/20-diarias-e-passagens
48fa29c7-031b-4f58-b5ff-287ad03fc3a9;relacao-de-imoveis---unifap;Relação de Imóveis - UNIFAP;Administração;636df1ac-5024-44b0-a31d-7c0ce990e131;fundacao-universidade-federal-do-amapa;AP;Macapá;Fundação Universidade Federal do Amapá;Seção de Patrmônio;semestral;30/06/2024 22:31:56;28/07/2024 20:54:43;1;20;0;A Seção de Patrimônio é a unidade responsável pelo gerenciamento dos materiais permanentes adquiridos pela instituição, cuidando do recebimento, guarda provisória e distribuição destes materiais.;https://dados.gov.br/dados/conjuntos-dados/relacao-de-imoveis---unifap
